ID	adj.P.Val	P.Value	t	B	logFC	ORF
4419	4.26e-05	8.78e-06	10.016492	3.26032	1.0657159	YMR011W
5571	4.30e-05	8.85e-06	10.004428	3.2504	0.4232686	YOR229W
4596	4.30e-05	8.85e-06	-10.004358	3.25034	-0.3539431	YMR178W
2132	4.30e-05	8.88e-06	-10.001182	3.24773	-0.4204378	YGL196W
5617	4.31e-05	8.90e-06	9.998149	3.24523	0.5994536	YOR276W
3575	4.33e-05	8.95e-06	9.990642	3.23904	0.5807863	YKL181W
5996	4.34e-05	8.97e-06	9.987576	3.23652	0.3514855	YPL255W
4941	4.37e-05	9.05e-06	9.975519	3.22657	0.5305435	YNL188W
3315	4.37e-05	9.05e-06	9.975241	3.22634	0.4702678	YJR092W
2521	4.38e-05	9.09e-06	-9.969539	3.22164	-0.404935	YHL022C
5775	4.38e-05	9.09e-06	9.968845	3.22106	0.5969012	YPL036W
840	4.40e-05	9.14e-06	-9.961765	3.21522	-1.0717457	YDL130W-A
4494	4.42e-05	9.19e-06	-9.953761	3.2086	-0.7691896	YMR085W
3345	4.44e-05	9.24e-06	-9.946409	3.20252	-0.4457832	YJR121W
189	4.45e-05	9.26e-06	-9.943909	3.20045	-0.3627969	YBL080C
4451	4.48e-05	9.34e-06	-9.932538	3.19104	-0.5604282	YMR041C
2483	4.48e-05	9.34e-06	9.932516	3.19102	1.0250625	YGR280C
2758	4.49e-05	9.36e-06	-9.929501	3.18852	-0.4790841	YHR199C
3747	4.52e-05	9.44e-06	9.917881	3.17889	0.4666249	YLL021W
5648	4.52e-05	9.46e-06	9.91576	3.17713	0.5628148	YOR305W
3147	4.53e-05	9.51e-06	9.909	3.17152	0.4114866	YJL145W
2187	4.53e-05	9.51e-06	-9.908456	3.17107	-0.628752	YGL250W
4333	4.53e-05	9.51e-06	9.908071	3.17075	0.4884908	YML063W
5755	4.53e-05	9.52e-06	9.907749	3.17049	0.4105965	YPL016W
429	4.53e-05	9.52e-06	-9.907741	3.17048	-0.3691421	YBR199W
2734	4.55e-05	9.56e-06	-9.90183	3.16557	-0.4252079	YHR175W
598	4.55e-05	9.57e-06	-9.900388	3.16437	-0.4135106	YCL073C
1239	4.58e-05	9.64e-06	-9.890487	3.15615	-0.500505	YDR272W
4090	4.58e-05	9.65e-06	9.888451	3.15445	0.3955707	YLR293C
5830	4.60e-05	9.70e-06	-9.882492	3.1495	-0.3783607	YPL091W
1201	4.60e-05	9.70e-06	9.882106	3.14918	0.703779	YDR234W
3978	4.62e-05	9.75e-06	9.874885	3.14317	0.402907	YLR183C
3460	4.62e-05	9.76e-06	9.873727	3.1422	0.479016	YKL069W
2637	4.62e-05	9.77e-06	9.87313	3.14171	0.6771068	YHR081W
2424	4.65e-05	9.84e-06	-9.863619	3.13378	-0.4892998	YGR222W
5896	4.68e-05	9.93e-06	9.851114	3.12336	0.4648012	YPL157W
6219	4.68e-05	9.93e-06	-9.851092	3.12334	-0.3545045	YPR191W
4673	4.70e-05	9.96e-06	-9.846758	3.11972	-0.4018054	YMR253C
507	4.70e-05	9.98e-06	9.844258	3.11764	0.5307654	YBR275C
3194	4.71e-05	1.00e-05	9.839914	3.11401	0.8607333	YJL191W
4919	4.77e-05	1.01e-05	9.822464	3.09943	0.4134591	YNL166C
3267	4.78e-05	1.02e-05	9.819062	3.09658	0.4383225	YJR043C
6126	4.83e-05	1.03e-05	-9.80474	3.0846	-0.5632572	YPR099C
906	4.87e-05	1.04e-05	-9.791359	3.07338	-0.3433578	YDL193W
4946	4.88e-05	1.04e-05	-9.788911	3.07133	-0.4989762	YNL193W
922	4.95e-05	1.06e-05	9.766934	3.05288	0.3569853	YDL209C
5578	4.97e-05	1.06e-05	9.762312	3.04899	0.4160196	YOR236W
1314	5.05e-05	1.08e-05	9.740164	3.03036	0.5338575	YDR345C
1407	5.15e-05	1.10e-05	-9.712442	3.00698	-0.5294216	YDR435C
4444	5.20e-05	1.12e-05	-9.697797	2.9946	-0.4535546	YMR034C
2623	5.21e-05	1.12e-05	9.695754	2.99288	0.3407801	YHR069C
5140	5.21e-05	1.12e-05	9.695089	2.99231	0.55508	YNR046W
5408	5.25e-05	1.13e-05	-9.683243	2.98229	-0.3892804	YOR065W
4911	5.26e-05	1.13e-05	-9.679427	2.97906	-0.4510082	YNL159C
797	5.26e-05	1.13e-05	-9.678755	2.97849	-0.3820359	YDL089W
2441	5.27e-05	1.14e-05	9.674275	2.9747	0.5355024	YGR239C
1898	5.31e-05	1.14e-05	-9.664319	2.96626	-0.4600551	YFR022W
4767	5.32e-05	1.15e-05	-9.66018	2.96275	-1.1643593	YNL015W
5121	5.32e-05	1.15e-05	9.660139	2.96271	0.4896796	YNR029C
5548	5.38e-05	1.16e-05	9.643017	2.94818	0.3363481	YOR205C
4614	5.41e-05	1.17e-05	9.636167	2.94235	1.0448422	YMR194W
952	5.46e-05	1.18e-05	-9.623101	2.93124	-0.4149536	YDL239C
1220	5.48e-05	1.19e-05	9.61604	2.92523	0.4341788	YDR253C
3744	5.51e-05	1.19e-05	-9.608234	2.91858	-0.4213643	YLL018C-A
3766	5.51e-05	1.20e-05	-9.606654	2.91723	-0.4725122	YLL040C
3940	5.55e-05	1.20e-05	9.597786	2.90967	0.3962066	YLR146C
2117	5.56e-05	1.21e-05	-9.592035	2.90476	-0.3569332	YGL181W
448	5.56e-05	1.21e-05	9.590762	2.90368	0.3704992	YBR218C
6041	5.56e-05	1.21e-05	9.590029	2.90305	0.4665664	YPR016C
5858	5.56e-05	1.21e-05	-9.5897	2.90277	-0.378697	YPL119C
3885	7.22e-05	1.64e-05	10.491346	2.89788	0.6925762	YLR092W
3366	5.59e-05	1.22e-05	9.582498	2.89662	0.3493194	YJR141W
3055	5.61e-05	1.22e-05	-9.577563	2.89241	-0.3445047	YJL053W
130	5.61e-05	1.22e-05	9.57699	2.89192	0.5727579	YBL024W
249	5.61e-05	1.22e-05	9.575083	2.89029	0.4920315	YBR025C
83	5.65e-05	1.24e-05	-9.563764	2.88061	-0.4391131	YAR023C
211	5.68e-05	1.24e-05	-9.557161	2.87496	-0.4721573	YBL101C
2761	5.72e-05	1.25e-05	-9.546563	2.86588	-0.5422915	YHR202W
5839	5.73e-05	1.25e-05	-9.544174	2.86383	-0.4599773	YPL100W
1999	5.76e-05	1.26e-05	9.535401	2.85631	0.34163	YGL063W
3593	5.77e-05	1.27e-05	9.531554	2.85301	0.3991678	YKL199C
5615	5.81e-05	1.28e-05	9.52212	2.84491	0.4722984	YOR274W
3255	5.81e-05	1.28e-05	9.521128	2.84406	0.4054335	YJR031C
6086	5.89e-05	1.30e-05	9.502492	2.82804	0.4395046	YPR060C
5089	5.90e-05	1.30e-05	-9.499803	2.82573	-0.5271244	YNL336W
983	5.93e-05	1.31e-05	9.492411	2.81936	0.5209064	YDR020C
4206	5.95e-05	1.31e-05	9.487668	2.81528	0.3718203	YLR407W
6147	5.97e-05	1.32e-05	9.481925	2.81033	0.3693437	YPR120C
1397	6.00e-05	1.33e-05	-9.472864	2.80252	-0.3765976	YDR425W
416	6.01e-05	1.33e-05	-9.470083	2.80012	-0.5050288	YBR186W
3333	6.04e-05	1.34e-05	9.463413	2.79436	0.6431761	YJR109C
2807	6.07e-05	1.34e-05	9.456486	2.78838	0.3453211	YIL026C
5323	6.08e-05	1.35e-05	9.452041	2.78454	0.4273378	YOL149W
4493	6.11e-05	1.36e-05	-9.444772	2.77826	-0.5744869	YMR084W
969	6.11e-05	1.36e-05	-9.444055	2.77764	-0.3325306	YDR006C
1861	6.17e-05	1.37e-05	-9.431369	2.76666	-0.6880575	YFL054C
3959	6.26e-05	1.39e-05	-9.411567	2.7495	-0.9320313	YLR164W
1117	6.26e-05	1.39e-05	-9.410668	2.74872	-0.3640953	YDR151C
1279	6.34e-05	1.41e-05	9.391814	2.73235	0.6057925	YDR312W
5046	6.34e-05	1.41e-05	-9.39145	2.73204	-0.3755615	YNL293W
3522	6.52e-05	1.45e-05	-9.356193	2.70135	-0.4213857	YKL129C
2701	6.53e-05	1.46e-05	9.352035	2.69773	0.416769	YHR143W
4026	6.53e-05	1.46e-05	-9.351244	2.69704	-0.4750359	YLR231C
1476	6.55e-05	1.46e-05	-9.346966	2.69331	-0.5558352	YDR504C
5670	6.55e-05	1.46e-05	9.346193	2.69263	0.4354767	YOR326W
5197	6.56e-05	1.47e-05	-9.343624	2.69039	-0.3403364	YOL025W
4130	6.58e-05	1.47e-05	9.337376	2.68494	0.4340904	YLR332W
4897	6.66e-05	1.49e-05	9.322406	2.67186	1.0021629	YNL145W
4788	6.78e-05	1.52e-05	-9.298476	2.65092	-0.5949324	YNL036W
4662	6.86e-05	1.54e-05	9.281283	2.63584	0.6826057	YMR242C
2564	6.86e-05	1.54e-05	9.281261	2.63582	0.3421148	YHR013C
483	6.89e-05	1.55e-05	9.275636	2.63088	0.4621683	YBR252W
3699	6.89e-05	1.55e-05	9.272293	2.62795	0.3736357	YKR080W
3110	6.89e-05	1.55e-05	-9.271264	2.62704	-0.9010217	YJL107C
5601	6.89e-05	1.55e-05	9.270918	2.62674	0.3819593	YOR260W
5595	6.89e-05	1.55e-05	9.270177	2.62609	0.3623339	YOR254C
3931	6.93e-05	1.56e-05	-9.262064	2.61896	-0.351757	YLR137W
4678	7.02e-05	1.58e-05	-9.246028	2.60485	-0.4946064	YMR258C
6067	7.03e-05	1.59e-05	9.241873	2.60119	0.4485091	YPR041W
731	7.06e-05	1.60e-05	-9.235788	2.59583	-0.5838064	YDL025C
5439	7.08e-05	1.60e-05	9.231521	2.59207	0.5611946	YOR096W
79	7.14e-05	1.62e-05	9.219802	2.58173	0.3955602	YAR015W
2593	7.19e-05	1.63e-05	9.21004	2.57312	0.5516627	YHR040W
350	7.19e-05	1.63e-05	9.209397	2.57255	0.4874298	YBR121C
159	7.22e-05	1.64e-05	9.203721	2.56753	0.4591432	YBL052C
2295	7.23e-05	1.64e-05	9.200446	2.56464	0.4211192	YGR094W
5717	7.26e-05	1.65e-05	9.194165	2.55908	0.3527056	YOR373W
2484	7.26e-05	1.65e-05	-9.193029	2.55808	-0.3858855	YGR281W
5891	7.27e-05	1.66e-05	-9.190375	2.55573	-0.4265425	YPL152W
5690	7.27e-05	1.66e-05	9.189509	2.55496	0.5579483	YOR346W
4619	7.29e-05	1.66e-05	9.184071	2.55015	0.432296	YMR199W
6169	7.31e-05	1.67e-05	9.180155	2.54668	0.3792638	YPR141C
5566	7.31e-05	1.67e-05	-9.179696	2.54628	-0.4164588	YOR223W
3328	7.38e-05	1.69e-05	-9.166852	2.53489	-0.7119671	YJR104C
468	7.38e-05	1.69e-05	-9.165303	2.53352	-0.3359672	YBR237W
1628	7.38e-05	1.69e-05	9.165094	2.53333	0.4560613	YER025W
5586	7.38e-05	1.69e-05	-9.164144	2.53249	-0.4537737	YOR245C
340	7.38e-05	1.69e-05	-9.162263	2.53082	-0.6113015	YBR111C
2580	7.39e-05	1.70e-05	-9.160384	2.52916	-0.4794337	YHR028C
2423	7.39e-05	1.70e-05	9.159737	2.52858	0.3495916	YGR221C
1715	7.45e-05	1.71e-05	-9.148886	2.51895	-0.6540731	YER101C
603	7.50e-05	1.73e-05	-9.138674	2.50987	-0.4805582	YCR004C
5852	7.52e-05	1.73e-05	-9.133954	2.50568	-0.3907503	YPL113C
3851	7.54e-05	1.74e-05	9.129937	2.5021	0.5478524	YLR058C
6162	7.60e-05	1.75e-05	-9.120239	2.49347	-0.340046	YPR134W
1632	7.65e-05	1.76e-05	9.111053	2.48529	0.4836695	YER029C
344	7.67e-05	1.77e-05	9.105949	2.48074	0.515702	YBR115C
1349	7.70e-05	1.78e-05	-9.100324	2.47572	-0.5645263	YDR379C-A
4794	7.75e-05	1.79e-05	-9.090992	2.46739	-0.417517	YNL042W
1897	7.75e-05	1.79e-05	-9.090393	2.46685	-0.3706438	YFR021W
4325	7.77e-05	1.80e-05	-9.085989	2.46292	-0.6731613	YML057C-A
1070	7.84e-05	1.82e-05	-9.073953	2.45216	-0.3320488	YDR104C
274	7.89e-05	1.83e-05	-9.065369	2.44448	-0.5178375	YBR050C
4704	7.90e-05	1.84e-05	-9.062478	2.44189	-0.3925528	YMR284W
3286	7.90e-05	1.84e-05	-9.061904	2.44138	-0.4068942	YJR062C
2294	7.91e-05	1.84e-05	9.059999	2.43967	0.3491056	YGR093W
5299	7.94e-05	1.85e-05	9.054566	2.43481	0.601048	YOL125W
5346	7.94e-05	1.85e-05	-9.053287	2.43366	-0.3460971	YOR005C
946	7.97e-05	1.86e-05	-9.048064	2.42898	-0.3388634	YDL233W
4306	7.97e-05	1.86e-05	-9.04707	2.42809	-0.5009819	YML035C
5467	7.97e-05	1.86e-05	-9.046156	2.42727	-0.3908848	YOR124C
1114	8.00e-05	1.87e-05	-9.040526	2.42222	-0.4483468	YDR148C
3302	8.00e-05	1.87e-05	-9.039693	2.42147	-0.3646855	YJR078W
1165	8.02e-05	1.88e-05	9.035414	2.41763	0.3918679	YDR198C
3547	8.09e-05	1.89e-05	9.022999	2.40648	0.3301823	YKL154W
1682	8.09e-05	1.90e-05	9.022819	2.40632	0.4891279	YER072W
1229	8.11e-05	1.90e-05	-9.018306	2.40227	-0.6200956	YDR262W
4134	8.15e-05	1.91e-05	9.012073	2.39666	0.6819527	YLR336C
4646	8.17e-05	1.92e-05	-9.00688	2.39199	-0.3380376	YMR226C
1918	8.17e-05	1.92e-05	9.006562	2.3917	0.3795737	YFR039C
5856	8.17e-05	1.92e-05	9.00571	2.39094	0.3911706	YPL117C
4216	8.18e-05	1.92e-05	-9.003821	2.38924	-0.3872392	YLR417W
5583	1.04e-04	2.58e-05	9.787742	2.38609	0.4906258	YOR242C
4191	8.33e-05	1.96e-05	-8.980174	2.36793	-0.3399923	YLR392C
1756	8.43e-05	1.99e-05	-8.964284	2.35358	-0.326197	YER142C
5289	8.47e-05	2.00e-05	8.958074	2.34797	0.4388693	YOL115W
294	8.54e-05	2.01e-05	8.9478	2.33868	0.5491219	YBR069C
771	8.56e-05	2.02e-05	8.943864	2.33512	0.3588462	YDL064W
4724	8.60e-05	2.03e-05	-8.937068	2.32896	-0.3633329	YMR302C
3936	8.61e-05	2.04e-05	8.934868	2.32697	0.5061637	YLR142W
4068	8.67e-05	2.05e-05	8.924963	2.31799	0.3794992	YLR272C
3289	8.69e-05	2.06e-05	-8.921014	2.31441	-0.3702756	YJR065C
3846	8.72e-05	2.07e-05	-8.91604	2.3099	-0.6716953	YLR053C
1477	8.77e-05	2.08e-05	-8.908339	2.30291	-0.4503735	YDR505C
1735	8.79e-05	2.09e-05	-8.904132	2.29909	-1.0222353	YER121W
657	8.79e-05	2.09e-05	8.903947	2.29892	0.3948392	YCR053W
296	8.82e-05	2.10e-05	8.898269	2.29376	0.5510658	YBR071W
4094	8.83e-05	2.10e-05	-8.896188	2.29187	-0.5562646	YLR297W
832	8.83e-05	2.10e-05	-8.895543	2.29128	-0.5685376	YDL123W
3444	8.85e-05	2.11e-05	-8.892436	2.28846	-0.4726376	YKL053W
3969	8.85e-05	2.11e-05	-8.891224	2.28735	-0.5437891	YLR174W
227	8.87e-05	2.12e-05	-8.887462	2.28393	-0.4415862	YBR003W
4609	8.90e-05	2.13e-05	-8.88242	2.27934	-0.4808152	YMR191W
5562	8.90e-05	2.13e-05	-8.881107	2.27815	-0.3346857	YOR219C
5967	8.96e-05	2.14e-05	8.871846	2.26971	0.4088912	YPL227C
343	8.96e-05	2.14e-05	-8.871364	2.26927	-0.5195597	YBR114W
3876	8.98e-05	2.15e-05	8.868218	2.2664	0.5762366	YLR083C
1556	9.01e-05	2.16e-05	8.863558	2.26216	0.4276329	YEL036C
2384	9.02e-05	2.16e-05	-8.8607	2.25955	-0.5071369	YGR182C
3998	9.02e-05	2.16e-05	-8.859965	2.25888	-0.3649173	YLR203C
2340	9.02e-05	2.17e-05	8.859139	2.25813	0.3769724	YGR138C
4655	9.04e-05	2.17e-05	8.856158	2.2554	0.3341864	YMR235C
4762	9.06e-05	2.18e-05	8.852557	2.25212	0.3688021	YNL010W
5702	9.06e-05	2.18e-05	-8.850761	2.25048	-0.4057421	YOR358W
3155	9.09e-05	2.19e-05	-8.845792	2.24594	-0.5660519	YJL153C
4722	9.14e-05	2.20e-05	8.838356	2.23915	0.4489515	YMR300C
4570	9.14e-05	2.20e-05	-8.838228	2.23903	-0.3635575	YMR156C
5109	9.14e-05	2.21e-05	8.836848	2.23777	0.3798642	YNR017W
2712	9.22e-05	2.23e-05	8.825263	2.22717	0.3080245	YHR153C
2425	9.22e-05	2.23e-05	-8.823891	2.22592	-0.3400244	YGR223C
4235	9.22e-05	2.23e-05	-8.823396	2.22546	-0.4595835	YLR436C
3669	9.28e-05	2.25e-05	-8.815705	2.21842	-0.3565181	YKR050W
1443	9.34e-05	2.26e-05	8.806709	2.21018	0.7130732	YDR471W
2538	9.36e-05	2.27e-05	8.802504	2.20632	0.5521106	YHL039W
334	9.37e-05	2.27e-05	-8.801305	2.20522	-0.5779704	YBR105C
567	9.41e-05	2.28e-05	8.794518	2.19899	0.9646497	YCL037C
4581	9.49e-05	2.30e-05	-8.784097	2.18942	-0.3888904	YMR165C
4036	9.49e-05	2.31e-05	-8.782421	2.18788	-0.5177624	YLR241W
4518	9.50e-05	2.31e-05	8.780247	2.18589	0.5133557	YMR108W
3169	9.58e-05	2.33e-05	-8.76952	2.17602	-0.7283565	YJL166W
4632	9.58e-05	2.33e-05	8.769329	2.17585	0.3056188	YMR212C
1934	9.59e-05	2.34e-05	8.766724	2.17345	0.7995188	YFR055W
5475	9.60e-05	2.34e-05	-8.765119	2.17197	-0.3411438	YOR132W
781	9.65e-05	2.36e-05	8.757407	2.16487	0.399682	YDL074C
5979	9.66e-05	2.36e-05	8.755633	2.16324	0.6450754	YPL239W
3432	9.66e-05	2.36e-05	8.754653	2.16233	0.3056997	YKL042W
3768	9.69e-05	2.37e-05	8.749816	2.15788	0.3582681	YLL042C
1981	9.69e-05	2.37e-05	-8.749457	2.15755	-0.5742363	YGL045W
2142	9.71e-05	2.38e-05	-8.74501	2.15345	-0.4285085	YGL206C
5971	9.71e-05	2.38e-05	8.744846	2.1533	0.3848404	YPL231W
5193	9.71e-05	2.38e-05	8.744279	2.15277	0.330758	YOL021C
2676	9.80e-05	2.41e-05	8.732534	2.14194	0.4334927	YHR120W
564	9.80e-05	2.41e-05	-8.73079	2.14033	-0.4434921	YCL034W
505	9.80e-05	2.41e-05	-8.730702	2.14025	-0.3353719	YBR273C
135	9.84e-05	2.42e-05	-8.724538	2.13455	-0.7962281	YBL029C-A
3314	9.86e-05	2.43e-05	-8.722023	2.13223	-0.6070142	YJR091C
3725	9.96e-05	2.45e-05	-8.708656	2.11987	-0.4134995	YKR106W
4898	9.98e-05	2.46e-05	-8.705691	2.11712	-0.5304031	YNL146W
5201	9.98e-05	2.46e-05	8.704615	2.11613	0.311541	YOL029C
5645	9.98e-05	2.46e-05	8.704344	2.11588	0.5572153	YOR303W
2227	9.99e-05	2.47e-05	-8.701326	2.11308	-0.3228961	YGR026W
5672	1.00e-04	2.47e-05	-8.700275	2.11211	-0.5254801	YOR328W
1118	1.00e-04	2.48e-05	8.694307	2.10658	0.4526251	YDR152W
1223	1.00e-04	2.49e-05	-8.693133	2.10549	-0.5440516	YDR256C
5456	1.00e-04	2.49e-05	-8.692529	2.10493	-0.3412087	YOR113W
4438	1.00e-04	2.49e-05	-8.692118	2.10455	-0.3250388	YMR029C
1076	1.01e-04	2.49e-05	8.689341	2.10198	0.4685675	YDR110W
5226	1.01e-04	2.51e-05	-8.680713	2.09398	-0.6756597	YOL053W
242	1.01e-04	2.51e-05	-8.680675	2.09394	-0.6638464	YBR018C
5913	1.01e-04	2.52e-05	8.679073	2.09246	0.4114184	YPL174C
4908	1.01e-04	2.52e-05	-8.676115	2.08971	-0.598879	YNL156C
4749	2.47e-04	7.31e-05	-12.090638	2.08059	-1.039887	YMR323W
4394	1.02e-04	2.54e-05	8.665563	2.07991	0.3539469	YML119W
4551	1.02e-04	2.55e-05	8.662026	2.07663	0.3752287	YMR138W
4532	1.03e-04	2.56e-05	8.656555	2.07154	0.6677747	YMR121C
1748	1.04e-04	2.59e-05	-8.644381	2.06022	-0.3594378	YER134C
337	1.05e-04	2.62e-05	-8.630487	2.04727	-0.3446977	YBR108W
154	1.05e-04	2.62e-05	-8.630066	2.04688	-0.3908682	YBL047C
32	1.05e-04	2.62e-05	8.629082	2.04596	0.3687393	YAL033W
1535	1.05e-04	2.64e-05	8.622953	2.04025	0.3659594	YEL017C-A
5643	1.06e-04	2.65e-05	8.616589	2.03431	0.3535136	YOR301W
5771	1.07e-04	2.67e-05	8.606773	2.02514	0.5480209	YPL032C
1530	1.07e-04	2.68e-05	-8.604727	2.02323	-0.5272246	YEL012W
4775	1.07e-04	2.69e-05	8.598528	2.01744	0.3549122	YNL023C
3602	1.08e-04	2.73e-05	8.583789	2.00365	0.341392	YKL209C
1564	1.09e-04	2.73e-05	8.580281	2.00036	0.707146	YEL044W
2470	1.09e-04	2.74e-05	-8.578894	1.99907	-0.4458021	YGR268C
4776	1.09e-04	2.74e-05	8.576181	1.99652	0.3730287	YNL024C
5347	1.09e-04	2.76e-05	8.570024	1.99075	0.34646	YOR006C
5931	1.09e-04	2.76e-05	-8.569018	1.98981	-0.3410227	YPL191C
479	1.10e-04	2.78e-05	8.562181	1.9834	0.4702685	YBR248C
2286	1.10e-04	2.78e-05	8.56183	1.98307	0.5565857	YGR085C
176	1.10e-04	2.79e-05	8.557407	1.97892	0.5815473	YBL068W
5821	1.10e-04	2.79e-05	8.554969	1.97663	0.4143227	YPL082C
2859	1.12e-04	2.82e-05	8.542616	1.96503	0.4599699	YIL078W
1790	1.12e-04	2.84e-05	-8.535594	1.95842	-0.3630916	YER177W
5487	1.13e-04	2.86e-05	8.528792	1.95202	0.3506958	YOR144C
2837	1.13e-04	2.86e-05	-8.525763	1.94917	-0.3144649	YIL056W
5351	1.45e-04	3.82e-05	9.218771	1.9479	0.530112	YOR008W-B
5030	1.14e-04	2.88e-05	8.518898	1.94271	0.3726657	YNL277W
3665	1.14e-04	2.89e-05	-8.51624	1.9402	-0.4055613	YKR046C
733	1.15e-04	2.92e-05	-8.502932	1.92766	-0.3163076	YDL027C
4170	1.15e-04	2.93e-05	-8.498594	1.92356	-0.3065242	YLR371W
3765	1.15e-04	2.94e-05	-8.496277	1.92137	-0.7827137	YLL039C
400	1.17e-04	2.97e-05	-8.481892	1.90779	-0.3485818	YBR170C
3310	1.18e-04	3.01e-05	-8.464871	1.89168	-0.3265943	YJR087W
1280	1.19e-04	3.04e-05	-8.455871	1.88316	-0.3739682	YDR313C
4701	1.21e-04	3.08e-05	-8.439434	1.86757	-0.3008417	YMR281W
3263	1.21e-04	3.09e-05	-8.437163	1.86541	-0.5010367	YJR039W
4248	1.22e-04	3.11e-05	8.428869	1.85753	0.5518886	YLR448W
5850	1.22e-04	3.11e-05	-8.428815	1.85748	-0.3959929	YPL111W
6001	1.22e-04	3.12e-05	-8.423168	1.85211	-0.3042316	YPL260W
5266	1.23e-04	3.14e-05	8.418173	1.84736	0.4118384	YOL092W
3268	1.23e-04	3.15e-05	-8.413537	1.84295	-0.3105904	YJR044C
2659	1.25e-04	3.20e-05	-8.395213	1.8255	-0.3155265	YHR103W
3670	1.25e-04	3.20e-05	-8.39414	1.82448	-0.3520319	YKR051W
1247	1.25e-04	3.21e-05	8.390544	1.82105	0.3802672	YDR280W
591	1.26e-04	3.23e-05	8.383761	1.81458	0.3975295	YCL063W
3784	1.26e-04	3.23e-05	-8.382874	1.81373	-0.4832642	YLL058W
5644	1.26e-04	3.24e-05	8.382028	1.81292	0.7939241	YOR302W
5946	1.27e-04	3.26e-05	-8.374142	1.80539	-0.6141903	YPL206C
3001	1.28e-04	3.29e-05	-8.364828	1.79649	-0.4921156	YIR043C
4547	1.28e-04	3.29e-05	-8.362834	1.79459	-0.4532546	YMR135C
2994	1.28e-04	3.30e-05	-8.361104	1.79293	-0.3962131	YIR036C
3895	3.05e-04	9.38e-05	11.476893	1.79078	0.8940755	YLR101C
2601	1.64e-04	4.40e-05	9.019608	1.78896	0.585221	YHR048W
3435	1.28e-04	3.31e-05	8.354666	1.78677	0.3133541	YKL045W
3015	1.28e-04	3.32e-05	8.353993	1.78613	0.5316417	YJL012C-A
2361	1.29e-04	3.32e-05	8.351799	1.78403	1.0253761	YGR159C
2599	1.30e-04	3.36e-05	8.339138	1.7719	0.4137949	YHR046C
5378	1.31e-04	3.39e-05	-8.327468	1.76071	-0.3741965	YOR035C
2547	1.31e-04	3.40e-05	-8.325092	1.75843	-0.3925246	YHL048W
4205	1.32e-04	3.41e-05	8.320283	1.75382	0.8345961	YLR406C
901	1.32e-04	3.42e-05	-8.319133	1.75271	-0.3633112	YDL188C
2491	1.33e-04	3.44e-05	-8.312397	1.74624	-0.3640931	YGR288W
637	1.33e-04	3.44e-05	8.311719	1.74559	0.5054612	YCR034W
2390	1.71e-04	4.62e-05	8.951586	1.73398	0.4353093	YGR188C
996	1.34e-04	3.48e-05	8.29955	1.73389	0.4213294	YDR033W
3995	1.34e-04	3.49e-05	8.295794	1.73027	0.4773113	YLR200W
3395	1.34e-04	3.49e-05	-8.294372	1.72891	-0.2874788	YKL007W
2823	1.35e-04	3.51e-05	-8.289296	1.72402	-0.353019	YIL042C
2715	1.35e-04	3.51e-05	8.288385	1.72314	0.3446279	YHR156C
2052	1.35e-04	3.52e-05	8.284391	1.71929	0.3380851	YGL116W
2500	1.36e-04	3.55e-05	8.275978	1.71119	0.3886465	YHL001W
2446	1.36e-04	3.55e-05	-8.275411	1.71064	-0.318612	YGR244C
329	1.40e-04	3.65e-05	8.244531	1.68082	0.408603	YBR101C
2256	1.40e-04	3.67e-05	8.237651	1.67416	0.5958997	YGR055W
4300	1.41e-04	3.69e-05	-8.23142	1.66813	-0.330856	YML029W
4894	1.41e-04	3.69e-05	8.229942	1.6667	0.661768	YNL142W
2242	1.42e-04	3.73e-05	8.220197	1.65725	0.3440634	YGR041W
860	1.43e-04	3.74e-05	-8.217065	1.65422	-0.4539341	YDL149W
5664	1.43e-04	3.75e-05	8.212951	1.65022	0.3226767	YOR320C
4407	1.43e-04	3.75e-05	-8.212406	1.6497	-0.4087265	YML132W
3014	1.45e-04	3.80e-05	8.196788	1.63453	0.5143496	YJL012C
438	1.45e-04	3.80e-05	8.196783	1.63453	0.4945723	YBR208C
3541	1.45e-04	3.82e-05	-8.190605	1.62852	-0.671686	YKL148C
1108	1.46e-04	3.83e-05	-8.187204	1.62522	-0.3798935	YDR142C
1561	1.46e-04	3.84e-05	-8.18623	1.62427	-0.3785209	YEL041W
2105	1.47e-04	3.89e-05	8.1721	1.61051	0.3637328	YGL169W
2296	1.48e-04	3.91e-05	8.165765	1.60434	0.3653276	YGR095C
1997	1.48e-04	3.92e-05	8.163019	1.60166	0.4571919	YGL061C
216	1.49e-04	3.94e-05	8.155872	1.59469	0.3242919	YBL106C
5983	1.49e-04	3.94e-05	8.155382	1.59422	0.3015445	YPL243W
5502	1.50e-04	3.96e-05	8.151667	1.59059	0.3140781	YOR159C
1560	1.50e-04	3.98e-05	8.145826	1.58489	0.4100546	YEL040W
3896	1.51e-04	4.01e-05	-8.136881	1.57615	-0.3151818	YLR102C
2922	1.51e-04	4.01e-05	8.136447	1.57573	0.2820811	YIL142W
5204	1.51e-04	4.01e-05	-8.135717	1.57501	-0.6448028	YOL032W
238	1.52e-04	4.02e-05	-8.133233	1.57258	-0.3756999	YBR014C
1905	1.52e-04	4.02e-05	8.133153	1.57251	0.2939127	YFR028C
868	1.53e-04	4.05e-05	8.124665	1.5642	0.3972356	YDL157C
